fpr,tpr
0.0,0.0
0.0006527415143603133,0.8059802922188243
0.0006527415143603133,0.8357118586476384
0.0007615317667536989,0.8457356439007815
0.0008703220191470844,0.8525314305130819
0.0009791122715404699,0.8603465851172273
0.0009791122715404699,0.8656133197417601
0.0009791122715404699,0.8690112130479103
0.0009791122715404699,0.8717295276928304
0.0009791122715404699,0.873598369011213
0.001196692776327241,0.8763166836561332
0.0013054830287206266,0.8781855249745159
0.0013054830287206266,0.8793747876316683
0.0013054830287206266,0.8812436289500509
0.0013054830287206266,0.8829425756031261
0.0013054830287206266,0.8856608902480462
0.0013054830287206266,0.8871899422358138
0.0013054830287206266,0.8880394155623513
0.0013054830287206266,0.8892286782195039
0.0013054830287206266,0.890248046211349
0.0013054830287206266,0.8916072035338091
0.0013054830287206266,0.8922867821950391
0.0013054830287206266,0.8939857288481141
0.0013054830287206266,0.8951749915052667
0.0013054830287206266,0.8960244648318043
0.0013054830287206266,0.8965341488277269
0.0013054830287206266,0.8972137274889569
0.0014142732811140122,0.8973836221542644
0.0014142732811140122,0.898572884811417
0.0014142732811140122,0.8987427794767244
0.0014142732811140122,0.8990825688073395
0.0014142732811140122,0.899252463472647
0.0017406440382941688,0.8995922528032619
0.0017406440382941688,0.900611620795107
0.0017406440382941688,0.9012911994563371
0.0017406440382941688,0.9018008834522596
0.0017406440382941688,0.9024804621134896
0.0017406440382941688,0.9034998301053347
0.0017406440382941688,0.9038396194359497
0.0017406440382941688,0.9045191980971797
0.0017406440382941688,0.9065579340808698
0.0017406440382941688,0.9067278287461774
0.0017406440382941688,0.9072375127420998
0.0018494342906875544,0.9072375127420998
0.0018494342906875544,0.9075773020727149
0.0018494342906875544,0.9077471967380224
0.0018494342906875544,0.9087665647298675
0.0018494342906875544,0.908936459395175
0.0018494342906875544,0.90927624872579
0.0018494342906875544,0.909616038056405
0.0018494342906875544,0.910295616717635
0.0018494342906875544,0.9104655113829426
0.0018494342906875544,0.9111450900441727
0.0018494342906875544,0.9113149847094801
0.0019582245430809398,0.9116547740400951
0.0019582245430809398,0.9121644580360176
0.0019582245430809398,0.9123343527013251
