image_id,site_id,pointing_game_score
LCA/weka/c80d890a-c5fb-4b3e-ad63-28396afa5a4d.JPG,LCA_CAM11,0.3547349274158478
ENA/chicken/7af0a856-b0ae-441b-b471-2b1e36a9bfea.JPG,ENA_NRC254,0.15675386786460876
EFD/harrier/74107D1C-8577-4B59-8E66-F523A6313A53.JPG,EFD_DCAMF02,0.7993966341018677
ENA/chicken/d5dd07b8-10d1-48da-9d62-d8d9026b3961.JPG,ENA_NRC254,0.16094133257865906
KCR/kiwi/f2fb1740-036a-42ca-b01c-d77caf604bc0.JPG,KCR_MIL21,0.7231032252311707
TR1/takahe/69d694f6-1e1d-42e6-972d-3643eab9799a.JPG,TR1_unknown,0.5398258566856384
EFH/kiwi/06EB461F-A933-40BF-A2F5-A6CC64AD6370.JPG,EFH_HCAMC08,0.8874937295913696
ENA/chicken/6c4fa6ae-824b-490d-8c80-08b38df6ea3a.JPG,ENA_NRC254,0.17006509006023407
ENA/chicken/97c98015-fca6-4aef-b191-aca3c083248b.JPG,ENA_NRC254,0.251497358083725
ENA/chicken/5fedef77-e3c5-4104-8309-879743f545c4.JPG,ENA_NRC254,0.18356965482234955
ENA/chicken/0ffda780-424d-4064-bb8c-6cc4018c3d64.JPG,ENA_NRC254,0.0
ENA/chicken/4258ed25-5370-4a1a-9d16-3bb37393c687.JPG,ENA_NRC254,0.13927030563354492
TR1/takahe/7491214d-9c11-41f5-8822-7f262cc8765a.JPG,TR1_unknown,0.5239850878715515
ENA/chicken/5896a663-6eaa-4a3f-a89f-80d48ce5f807.JPG,ENA_NRC254,0.16496162116527557
ENA/chicken/1ce0aa15-86f9-4118-bb9f-1c4aa5e91336.JPG,ENA_NRC254,0.1435900628566742
ENA/chicken/18a1e3a8-003b-4436-b9dc-c83b59b04295.JPG,ENA_NRC254,0.1435900628566742
ENA/chicken/bf017caf-d30f-40d1-90a4-64ef4939eefd.JPG,ENA_NRC254,0.1435900628566742
ENA/chicken/354e548e-dad0-4038-b813-05da41042a73.JPG,ENA_NRC254,0.20433907210826874
ENA/chicken/acff1cab-c9c8-4f09-82bf-07b98d201a95.JPG,ENA_NRC254,0.20433907210826874
ENA/chicken/cb4eb780-810a-4aab-a18c-3b96b9869288.JPG,ENA_NRC254,0.20433907210826874
ENA/chicken/dcc96ad3-039d-433a-b9b8-38916a6cb20e.JPG,ENA_NRC254,0.03940385580062866
ENA/chicken/6b2f5111-5655-46c2-ac46-6baf5190948d.JPG,ENA_NRC254,0.03940385580062866
EFH/greenfinch/3D6CE071-E3F8-40BC-AD4E-28A36F6C9357.JPG,EFH_HCAMH06,0.10365653038024902
ENA/chicken/6360c37d-1e8e-4510-9547-ce5a5fa86ce4.JPG,ENA_NRC254,0.16311298310756683
ENA/chicken/956e6d5f-6221-4d5b-bffc-e4ab22684028.JPG,ENA_NRC254,0.0
ENA/chicken/dc2997d2-935e-44c2-b24e-19ebf037e1a3.JPG,ENA_NRC254,0.25610917806625366
ENA/chicken/04be454a-55cb-4974-b2d5-5fcd449362be.JPG,ENA_NRC254,0.2587323784828186
ENA/chicken/aca58d57-8f0c-459f-bcc0-3a9543fef9ee.JPG,ENA_NRC254,0.07993198931217194
ENA/chicken/b3097d9e-9713-404f-8d6a-74ec8e47e177.JPG,ENA_NRC254,0.04373788461089134
ENA/chicken/e22311e9-1202-4466-ac69-42ff34a73910.JPG,ENA_NRC254,0.24598269164562225
ENA/chicken/2c08067c-d02d-4fe7-b59b-f558012c85fd.JPG,ENA_NRC254,0.24598269164562225
ENA/chicken/0291b53e-e50e-47fc-ba26-c7a72d1069b9.JPG,ENA_NRC254,0.24598269164562225
ENA/chicken/0f0de450-2b9c-4e9e-a1d9-22c1f5080db8.JPG,ENA_NRC254,0.004276389721781015
ENA/chicken/32a741a2-f504-427e-80c5-fbb4f0be68d6.JPG,ENA_NRC254,0.0784657746553421
ENA/chicken/92cabaf4-3716-49f5-b1db-4c51216b64d3.JPG,ENA_NRC254,0.0315510630607605
TR1/takahe/1f661077-501d-48d4-b99c-ded2cb9835e9.JPG,TR1_unknown,0.5040557384490967
ENA/chicken/ee350006-ee2c-4562-95c7-9dac0b9f9289.JPG,ENA_NRC254,0.14133495092391968
ENA/chicken/8b546f48-56c2-4d4a-a98b-2fa968263638.JPG,ENA_NRC254,0.14133495092391968
ENA/chicken/7acd7f22-ed19-401a-bce5-e131d17b935d.JPG,ENA_NRC254,0.2310396283864975
ENA/chicken/81e46f92-17ba-40eb-b3a7-6c6b00c0be14.JPG,ENA_NRC254,0.2310396283864975
ENA/chicken/4c3ce6a0-7e59-49ba-bb00-985faaee8bf0.JPG,ENA_NRC254,0.11589992791414261
ENA/chicken/aac2c82d-caa9-4797-8182-612a2cdbc455.JPG,ENA_NRC254,0.11589992791414261
ENA/chicken/6a0bac8c-bb9d-40e5-8363-3bc8ccc87403.JPG,ENA_NRC254,0.11589992791414261
ENA/chicken/057b5b58-ac18-4d93-9fef-d319c94642b4.JPG,ENA_NRC254,0.21787597239017487
ENA/chicken/178d020a-bf0e-4f82-8be6-7ea6724a7394.JPG,ENA_NRC254,0.21787597239017487
ENA/chicken/357db667-521f-4ec4-aac0-a4bff463c93b.JPG,ENA_NRC254,0.21787597239017487
ENA/chicken/8f299a29-7e63-4458-b1bc-3e90876dc10b.JPG,ENA_NRC254,0.017032625153660774
EFH/kiwi/A2430AFF-1166-4585-95D7-EAC76CA8D5B5.JPG,EFH_HCAMD06,0.42646244168281555
ENA/chicken/91507107-8df4-49ab-a2af-d370e7513373.JPG,ENA_NRC254,0.5396454334259033
ENA/chicken/b325a294-6b2a-4408-9f3b-acd649c127b3.JPG,ENA_NRC254,0.21287190914154053
TR1/takahe/aac79534-d1b4-45af-b15a-55295af15940.JPG,TR1_unknown,0.5863591432571411
ENA/chicken/d07ba7c8-ff04-4498-bd73-ba7e1a9427be.JPG,ENA_NRC254,0.21287190914154053
ENA/chicken/9f500084-0efd-4ad1-92cf-e753530bd8ad.JPG,ENA_NRC254,0.21287190914154053
ENA/chicken/86d79962-69cb-421f-a2a4-d8667a5acd34.JPG,ENA_NRC254,0.1695052534341812
TR1/takahe/b1db1681-be08-4d1c-868d-21e018ce3db6.JPG,TR1_unknown,0.5181519389152527
ENA/chicken/cb6efa24-199a-4753-8d2a-29c6c184ee9d.JPG,ENA_NRC254,0.08790884912014008
ENA/chicken/04ea3bee-447b-48a7-82be-e24390c978d4.JPG,ENA_NRC254,0.08790884912014008
RKU/dunnock/569901DA-BF5D-434E-AF2C-0BCB2EF15296_000005.jpg,RKU_CCAMH046,0.0
ENA/chicken/33834991-61c0-44f4-a298-dd7b33be7ca9.JPG,ENA_NRC254,0.020291972905397415
ENA/chicken/1dfc056b-e0a2-4327-bddc-7eb92ce406ec.JPG,ENA_NRC254,0.020291972905397415
ENA/chicken/fa37488c-c318-46b3-8050-6822a40add04.JPG,ENA_NRC254,0.12820374965667725
ENA/chicken/992ae8c8-f3c3-4418-81fc-31a30b95c357.JPG,ENA_NRC254,0.12820374965667725
ENA/chicken/dfc70523-93d2-4d79-a1b1-ab73494dac74.JPG,ENA_NRC254,0.12820374965667725
ENA/chicken/f506d731-a406-4c5a-8ceb-da45387160cd.JPG,ENA_NRC254,0.09167129546403885
EFH/fantail/AF6D6A8F-6018-4BBB-ABE6-0488D410CF5B.JPG,EFH_HCAMD06,0.3238404095172882
KCR/chicken/d0b1c6bf-0b13-4650-a444-4e4e506ebe4c.JPG,KCR_HOR2,0.40029406547546387
ENA/chicken/b6438a49-f02f-49fb-b116-755ea0f17d3e.JPG,ENA_NRC254,0.08414161950349808
RKU/dunnock/DCC0C6F5-83AC-4688-B7E8-2C2851895492_000001.jpg,RKU_CCAMH046,0.0
ENA/chicken/154505e8-ae5c-4b4a-80ec-b0d4c02167c0.JPG,ENA_NRC254,0.13332682847976685
ENA/chicken/1c9806bd-7d5d-431a-8c70-d355e83e6355.JPG,ENA_NRC254,0.03902143985033035
ENA/chicken/6a041343-5f1e-4211-8eb7-6e40c09c189e.JPG,ENA_NRC254,0.08555282652378082
DWT/weka/4936D8FF-2545-4C3B-8C15-5131F84952BB.JPG,DWT_BCAM668_2022_1,0.0
ENA/chicken/034f472b-123e-4f0d-af77-6cdd3b04a8f0.JPG,ENA_NRC254,0.3455723524093628
ENA/chicken/57eae162-213a-40e9-9f47-3d760122ab63.JPG,ENA_NRC254,0.03910886496305466
