image_id,site_id,pointing_game_score,seen_site
EFD/dunnock/4CDCDC0E-FFCD-4BBC-A74F-EA816BBB9BE1.JPG,EFD_DCAME09,0.26205527782440186,True
KCR/dunnock/5ee5a2e6-d4a4-4751-b7df-f5518efa964c.JPG,KCR_MIL8,0.12756693363189697,False
EFH/blackbird/C22A1364-DB36-46CE-8234-EE89E1DD821E.JPG,EFH_HCAMF02,0.8211343884468079,True
Z20/kiwi/caf035c0-3583-4d65-8e5c-bdd36c6c050f.JPG,Z20_3OMAA100,0.762768566608429,False
EFH/robin/3100B890-25ED-456E-88A2-87F77B8A53F1.JPG,EFH_HCAME05,0.2599642276763916,True
ACC/pheasant/2B567219-7E94-41B7-A67E-8AAC9E9E1696.JPG,ACC_002,0.39225003123283386,False
RMP/mallard/F5031A39-8578-4A9F-8062-B9E67E8513D5.JPG,RMP_SCAMM35,0.06397765129804611,False
EFH/bellbird/B8E7A471-DC34-4E99-ACF2-EA844A2EA89E.JPG,EFH_HCAMB11,0.3494608998298645,True
RMP/pateke/B7BD0EA5-9556-4C35-90A8-1FE346B8F4C5.JPG,RMP_SCAMM35,0.21860858798027039,False
Z20/kereru/0f437a0e-d939-4187-9ed5-af0193b5768f.JPG,Z20_3SIA350,0.9833988547325134,False
EFH/kea/976CA606-7B76-46E3-B9AB-5D318AEAA1D5.JPG,EFH_HCAMD01,0.619251012802124,True
Z20/tomtit/6d04dc5d-90a6-4221-99f7-efc8785a5879.JPG,Z20_W255,0.7110365629196167,True
ACC/morepork/AD1E91A4-122B-4EC3-BB16-543858B227EF.JPG,ACC_unknown,0.05439630523324013,True
ACC/pateke/9A27B112-036E-4CA0-9A54-12844D49D7E6.JPG,ACC_T065,0.0,False
RMP/myna/6718403E-4363-4BF1-9DED-7891FF86C490.JPG,RMP_ICAMM76,0.384400874376297,False
RMP/pukeko/DC1687FA-ABBA-4559-A267-B79711F51965.JPG,RMP_HCAMM20,0.7829820513725281,False
EFH/rifleman/4DE55690-6155-4A4D-B296-1D87B949F5F3.JPG,EFH_HCAMC02,0.0007134255720302463,True
EFD/harrier/7066E9AA-50B5-4264-B468-B577F44E887E.JPG,EFD_DCAMF01,0.9621615409851074,True
RMP/pukeko/53555FD3-8FFC-404E-ACA1-528DA2E678C3.JPG,RMP_HCAMM20,0.8330832123756409,False
ACC/pateke/58B5205E-213A-4712-BD70-026795E6C866.JPG,ACC_57,0.49069082736968994,False
RMP/pukeko/009A57A7-7ED0-4E93-9DA8-131F629E3FCB.JPG,RMP_ICAMM77,0.9068425893783569,False
RMP/paradise_duck/E30BECC0-86FA-43B3-A55F-85EF78D627B1.JPG,RMP_ICAMM78,0.6847019195556641,False
EFD/dunnock/3BBDF784-3163-49CC-B35B-8CA932052359.JPG,EFD_DCAMB02,0.5118427872657776,True
EFD/fantail/C0F76844-68DA-4418-983B-0DFDDD422429.JPG,EFD_DCAME09,0.42190805077552795,True
EFH/kea/B257800C-4100-4194-8C49-0DC7C8A1EAEA.JPG,EFH_HCAMC01,0.6221898794174194,True
EFD/rifleman/EBF0440D-A70E-4447-BA81-07C4C981DD87.JPG,EFD_DCAMB02,0.48096150159835815,True
EFD/rifleman/FB16C9C7-E067-46AE-8E00-FF4E06797AA2.JPG,EFD_DCAMC04,0.3835545480251312,True
Z20/kiwi/6dabc21f-7585-4017-be0d-e6aa91c92446.JPG,Z20_3CO200,0.5848602056503296,False
Z20/kiwi/d175ac72-4438-41d5-bfd8-1fb5f449c41a.JPG,Z20_3AA300,0.9017062187194824,False
KCR/dunnock/a475e335-3554-45b4-9c5b-a0cf777b4206.JPG,KCR_FER12,0.9480143785476685,False
R30/little_blue_penguin/DA35711D-3836-4844-9BCB-C769C34C1C24.JPG,R30_RCAMSC004_2023_30,0.7115990519523621,False
EFH/rifleman/68FE8A01-197B-42C8-805E-BA2835C576BD.JPG,EFH_HCAMA06,0.2644321918487549,True
KCR/kiwi/00169b8c-4bf5-47c7-b67e-d9f98408ddc3.JPG,KCR_GAR08,0.532800555229187,False
DW2/kereru/9D9F983F-34B5-469B-B9B1-C378E64507BB.JPG,DW2_BCAMWT002_2023_1,0.998056173324585,True
EFH/fantail/AF6D6A8F-6018-4BBB-ABE6-0488D410CF5B.JPG,EFH_HCAMD06,0.23974835872650146,True
RMP/spurwing_plover/24AF5C67-3470-49E4-A078-8A67F8A18B6A.JPG,RMP_SCAMM85,0.06951538473367691,False
