precision,recall
0.4080362195812111,1.0
0.4080498035821293,1.0
0.40806338848753204,1.0
0.40807697429750966,1.0
0.40809056101215246,1.0
0.4081041486315509,1.0
0.4081177371557953,1.0
0.40813132658497603,1.0
0.40814491691918353,1.0
0.4081585081585082,1.0
0.4081721003030404,1.0
0.40818569335287064,1.0
0.4081992873080894,1.0
0.40821288216878704,1.0
0.4082264779350541,1.0
0.4082400746069811,1.0
0.4082536721846584,1.0
0.4082672706681767,1.0
0.4082808700576263,1.0
0.40829447035309796,1.0
0.408308071554682,1.0
0.4083216736624692,1.0
0.40833527667654995,1.0
0.4083488805970149,1.0
0.4083624854239547,1.0
0.4083760911574599,1.0
0.408389697797621,1.0
0.40840330534452884,1.0
0.40841691379827394,1.0
0.408430523158947,1.0
0.40844413342663866,1.0
0.40845774460143963,1.0
0.40847135668344053,1.0
0.4084849696727321,1.0
0.4084985835694051,1.0
0.4085121983735502,1.0
0.4085258140852581,1.0
0.4085394307046197,1.0
0.4085530482317256,1.0
0.4085666666666667,1.0
0.40858028600953367,1.0
0.40859390626041736,1.0
0.4086075274194086,1.0
0.4086211494865982,1.0
0.408634772462077,1.0
0.40864839634593586,1.0
0.4086620211382656,1.0
0.40867564683915714,1.0
0.40868927344870126,1.0
0.40870290096698897,1.0
0.4087165293941112,1.0
0.4087301587301587,1.0
0.4087437889752226,1.0
0.4087574201293937,1.0
0.40877105219276305,1.0
0.40878468516542155,1.0
0.4087983190474602,1.0
0.40881195383897007,1.0
0.408825589540042,1.0
0.4088392261507672,1.0
0.4088528636712365,1.0
0.40886650210154113,1.0
0.40888014144177204,1.0
0.4088937816920203,1.0
0.40890742285237697,1.0
0.40892106492293323,1.0
0.40893470790378006,1.0
0.40894835179500866,1.0
0.4089619965967102,1.0
0.40897564230897565,1.0
0.4089892889318963,1.0
0.4090029364655633,1.0
0.40901658491006776,1.0
0.4090302342655009,1.0
0.40904388453195395,1.0
0.4090575357095181,1.0
0.40907118779828455,1.0
0.40908484079834456,1.0
0.4090984947097894,1.0
0.4091121495327103,1.0
0.4091258052671985,1.0
0.4091394619133453,1.0
0.4091531194712421,1.0
0.4091667779409801,1.0
0.40918043732265064,1.0
0.40919409761634506,1.0
0.4092077588221547,1.0
0.40922142094017094,1.0
0.40923508397048514,1.0
0.40924874791318866,1.0
0.4092624127683729,1.0
0.4092760785361293,1.0
0.40928974521654926,1.0
0.40930341280972415,1.0
0.4093170813157455,1.0
0.40933075073470476,1.0
0.4093444210666934,1.0
0.4093580923118028,1.0
0.4093717644701246,1.0
0.40938543754175016,1.0
0.4093991115267711,1.0
0.4094127864252789,1.0
0.4094264622373651,1.0
0.4094401389631213,1.0
0.4094538166026391,1.0
0.4094674951560099,1.0
0.40948117462332545,1.0
0.40949485500467725,1.0
0.40950853630015704,1.0
0.4095222185098563,1.0
0.40953590163386683,1.0
0.4095495856722801,1.0
0.40956327062518794,1.0
0.40957695649268194,1.0
0.4095906432748538,1.0
0.4096043309717952,1.0
0.4096180195835979,1.0
0.40963170911035357,1.0
0.409645399552154,1.0
0.4096590909090909,1.0
0.40967278318125605,1.0
0.4096864763687412,1.0
0.4097001704716382,1.0
0.4097138654900388,1.0
0.40972756142403477,1.0
0.409741258273718,1.0
0.4097549560391803,1.0
0.4097686547205135,1.0
0.4097823543178095,1.0
0.40979605483116016,1.0
0.40980975626065735,1.0
0.40982345860639297,1.0
0.40983716186845887,1.0
0.4098508660469471,1.0
0.4098645711419495,1.0
0.40987827715355807,1.0
0.40989198408186467,1.0
0.4099056919269614,1.0
0.40991940068894017,1.0
0.409933110367893,1.0
0.40994682096391183,1.0
0.40996053247708875,1.0
0.40997424490751583,1.0
0.409987958255285,1.0
0.41000167252048836,1.0
0.41001538770321805,1.0
0.41002910380356605,1.0
0.4100428208216245,1.0
0.41005653875748554,1.0
0.4100702576112412,1.0
0.4100839773829837,1.0
0.41009769807280516,1.0
0.4101114196807977,1.0
0.4101251422070535,1.0
0.41013886565166474,1.0
0.4101525900147236,1.0
0.4101663152963223,1.0
0.4101800414965531,1.0
0.41019376861550816,1.0
0.41020749665327977,1.0
0.41022122560996016,1.0
0.4102349554856416,1.0
0.4102486862804164,1.0
0.41026241799437674,1.0
0.4102761506276151,1.0
0.4102898841802236,1.0
0.4103036186522947,1.0
0.4103173540439207,1.0
0.410331090355194,1.0
0.4103448275862069,1.0
0.4103585657370518,1.0
0.41037230480782105,1.0
0.4103860447986072,1.0
0.4103997857095024,1.0
0.41041352754059934,1.0
0.41042727029199033,1.0
0.41044101396376786,1.0
0.41045475855602437,1.0
0.4104685040688523,1.0
0.41048225050234427,1.0
0.41049599785659263,1.0
0.41050974613169,1.0
0.41052349532772886,1.0
0.4105372454448017,1.0
0.4105509964830012,1.0
0.4105647484424198,1.0
0.4105785013231501,1.0
0.41059225512528474,1.0
0.41060600984891626,1.0
0.41061976549413737,1.0
0.4106335220610406,1.0
0.4106472795497186,1.0
0.410661037960264,1.0
0.41067479729276957,1.0
0.41068855754732786,1.0
0.4107023187240316,1.0
0.41071608082297356,1.0
0.4107298438442464,1.0
0.4107436077879428,1.0
0.4107573726541555,1.0
0.4107711384429773,1.0
0.41078490515450095,1.0
0.41079867278881926,1.0
0.41081244134602496,1.0
0.41082621082621085,1.0
0.41083998122946974,1.0
0.41085375255589446,1.0
0.4108675248055779,1.0
0.41084777580369414,0.9999184139675288
0.4108615487763996,0.9999184139675288
0.410875322672567,0.9999184139675288
0.41088909749228913,0.9999184139675288
0.410902873235659,0.9999184139675288
0.4109166499027694,0.9999184139675288
0.41093042749371333,0.9999184139675288
0.41094420600858367,0.9999184139675288
0.4109579854474734,0.9999184139675288
0.4109717658104755,0.9999184139675288
0.41098554709768287,0.9999184139675288
0.4109993293091885,0.9999184139675288
0.41101311244508537,0.9999184139675288
0.4110268965054665,0.9999184139675288
0.41104068149042494,0.9999184139675288
