image_id,species,project,location,confidence,outcome,pointing_game_score
ACC/banded_rail/CBD25302-D457-4518-B37A-72AAB319BF02.JPG,banded_rail,ACC,ACC_066,0.9999995434257868,bird_correct,0.8830364346504211
RMP/banded_rail/4946CB16-3A10-4023-A1AA-4B68A8C42C95.JPG,banded_rail,RMP,RMP_ICAMM01,0.9999999906456188,bird_correct,0.9908056259155273
ACC/banded_rail/D31D5A99-E5BD-430C-9124-7AE13FDEC826.JPG,banded_rail,ACC,ACC_066,0.9999997561037048,bird_correct,0.8742915987968445
EFH/bellbird/CF9C0FFE-2396-476B-A393-B101128F7E7B.JPG,bellbird,EFH,EFH_HCAMH07,0.9999999683360628,bird_correct,0.0023192104417830706
EFH/bellbird/8F1E0E1C-F717-49D9-A5CD-9F41BC50DCF7.JPG,bellbird,EFH,EFH_HCAMC07,0.9999999996996448,bird_correct,0.6459506154060364
EFH/bellbird/08FB90B2-5A1C-4D1D-80A7-7C714BB8285B.JPG,bellbird,EFH,EFH_HCAMH07,0.9999999996951144,bird_correct,0.5302302837371826
EFH/bellbird/8E83215A-95E9-45DB-AD26-C05FB9AA9B19.JPG,bellbird,EFH,EFH_HCAMH06,0.9999996209201923,bird_correct,0.43784353137016296
MAS/bellbird/D33681B6-BF40-4CA4-A883-A26369E715E0.JPG,bellbird,MAS,MAS_C2_8_F,0.9999924268477116,bird_correct,0.7958815097808838
EFH/bellbird/D776298B-BD61-4864-842E-129A26350079.JPG,bellbird,EFH,EFH_HCAMH07,0.9999999998084002,bird_correct,0.0034793599043041468
EFH/bellbird/9F12251A-CBEF-46D6-A2F3-CBB6A9FCC6FC.JPG,bellbird,EFH,EFH_HCAMC07,0.9999992515808458,bird_correct,0.0034227732103317976
EFH/bellbird/11D26002-B2B5-4576-9D30-D0DBF5F9ADB3.JPG,bellbird,EFH,EFH_HCAMC03,0.9999999974591608,bird_correct,0.0015263446839526296
PS1/bellbird/3d1f5dc1-11c6-43bf-9027-804d083afb6b.JPG,bellbird,PS1,PS1_CAM7110,0.9999999685878648,bird_correct,0.8304962515830994
EFH/bellbird/2F79384B-7F2E-47AB-9C0D-46A1E98BDB85.JPG,bellbird,EFH,EFH_HCAMC07,0.9999969774592046,bird_correct,0.0036383257247507572
DWT/bellbird/90F7193F-FC7D-4658-92AB-C6CD3307C811.JPG,bellbird,DWT,DWT_BCAM668_2022_1,0.9999996528344468,bird_correct,0.10007092356681824
EFH/bellbird/50DA2109-D175-409E-A8A0-A839FB3E0891.JPG,bellbird,EFH,EFH_HCAMC07,0.9999996140078622,bird_correct,0.7611672878265381
MAS/bellbird/3126BF2A-2557-4C28-9010-01DF3C019A9C.JPG,bellbird,MAS,MAS_C2_8_F,0.9999988823080912,bird_correct,0.0014119381085038185
PS1/bellbird/95ea3a81-4f1c-4dfc-b0a2-82eeb43f722a.JPG,bellbird,PS1,PS1_CAM7110,0.9999999970438768,bird_correct,0.002058846177533269
DWT/bellbird/6D2248B8-6EF8-423E-8F7D-326059114DF2.JPG,bellbird,DWT,DWT_BCAM668_2022_1,0.9999994278369968,bird_correct,0.9398453831672668
DWT/bellbird/33415A1C-8C81-43B4-B585-24771D1AAFE2.JPG,bellbird,DWT,DWT_BCAM668_2022_1,0.9999999999995332,bird_correct,0.0027087414637207985
PS1/bellbird/3f56eaee-5621-45ef-a3da-64ddd71a20f7.JPG,bellbird,PS1,PS1_CAM7110,0.9999999999900552,bird_correct,0.004251518286764622
EFH/bellbird/94F71464-0E73-4346-8C4F-E5FD2E7F3AB0.JPG,bellbird,EFH,EFH_HCAMC07,0.9999999999945214,bird_correct,0.003875527298077941
EFH/bellbird/BB38C668-27F1-4104-94F8-B9FDD8A61FCE.JPG,bellbird,EFH,EFH_HCAMC07,0.9999999962863306,bird_correct,0.0005421079113148153
DWT/bellbird/6048CBA5-D440-4E78-88FC-11014B5C00F1.JPG,bellbird,DWT,DWT_BCAM668_2022_1,0.9999999999999928,bird_correct,0.0016039748443290591
EFH/bellbird/9515F29B-C1D1-4743-BA3C-867069802148.JPG,bellbird,EFH,EFH_HCAMC07,0.9999999598298572,bird_correct,0.0029129607137292624
EFH/bellbird/88AD0177-4EBD-4147-BF3E-CD8BAECC1451.JPG,bellbird,EFH,EFH_HCAMC07,0.9999999649306908,bird_correct,0.6915468573570251
EFD/bellbird/976682EB-97A9-47F5-9B9B-5E41FEE7B946.JPG,bellbird,EFD,EFD_DCAMA09,0.9999996765686774,bird_correct,0.9264987111091614
PS1/bellbird/ecd9551f-10a6-4056-bc9a-dcf1cd8450c1.JPG,bellbird,PS1,PS1_CAMFC01,0.9999999999961368,bird_correct,0.09561987221240997
PS1/bellbird/1793a1ba-a164-4654-ba5e-60eeb3b36571.JPG,bellbird,PS1,PS1_CAM7110,0.9999999967557232,bird_correct,0.001812431146390736
PS1/bellbird/62edff61-6f35-41ce-8b33-7084b6c4d720.JPG,bellbird,PS1,PS1_CAM7110,0.9999999999999776,bird_correct,0.05018256604671478
MAS/bellbird/88DE78C4-657D-47FC-B1F7-874F786E4F4D.JPG,bellbird,MAS,MAS_C2_8_F,0.9999990981748396,bird_correct,0.3780086040496826
MAS/bellbird/4976E4AD-E8F7-4F08-8C14-E0B08EF051EA.JPG,bellbird,MAS,MAS_C2_8_F,0.9999999999372222,bird_correct,0.0036094654351472855
MAS/bellbird/378FD73C-A69C-49C4-B491-1F0AD71C835D.JPG,bellbird,MAS,MAS_C2_8_F,0.9999999978907042,bird_correct,0.6885634660720825
EFH/bellbird/366C9734-A5E1-44FB-93EF-84EF4FDAB6FA.JPG,bellbird,EFH,EFH_HCAMC07,0.9999997863101272,bird_correct,0.8927972316741943
DWT/bellbird/910B92DF-8836-4829-8266-134581023A5C.JPG,bellbird,DWT,DWT_BCAM668_2022_1,0.9999999903552856,bird_correct,0.0017995925154536963
DWT/bellbird/34C8C5EA-159B-4795-97BF-3A1B11AFB2AC.JPG,bellbird,DWT,DWT_BCAM668_2022_1,0.9999999999884892,bird_correct,0.0028296364471316338
EFD/bellbird/10F40E14-EA9E-4A77-B065-4ABB44A8057D.JPG,bellbird,EFD,EFD_DCAMA09,0.9999996173519036,bird_correct,0.003855943214148283
MAS/bellbird/9702B72F-77BF-4652-98C6-DA7942C10B23.JPG,bellbird,MAS,MAS_MB1_2,0.9999971116926644,bird_correct,0.8501684665679932
DWT/bellbird/9C29F454-DD8F-4E14-AEB8-2ED6C9E44C4C.JPG,bellbird,DWT,DWT_BCAM668_2022_1,0.999999999964846,bird_correct,0.0018178772879764438
PS1/bellbird/0ae3e1f1-b758-4f7f-a878-1d405530924e.JPG,bellbird,PS1,PS1_CAM7110,0.9999999999998272,bird_correct,0.0117412731051445
PS1/bellbird/1d98f934-52b5-4664-af39-817b3bf75a46.JPG,bellbird,PS1,PS1_CAM7110,0.9999996963431386,bird_correct,0.9968223571777344
EFD/bellbird/77466953-30F0-4D4A-AB50-AFD43B55F996.JPG,bellbird,EFD,EFD_DCAME06,0.9999995966386166,bird_correct,0.04300105571746826
DWT/bellbird/42793F79-44BA-4B49-B8EE-8C89C68EB7D0.JPG,bellbird,DWT,DWT_BCAM668_2022_1,0.999999992108596,bird_correct,0.8292655944824219
PS1/bellbird/811bab32-3af6-44c7-88c8-c7eca9e7e7d0.JPG,bellbird,PS1,PS1_CAM7110,0.9999999997426342,bird_correct,0.8727369904518127
MAS/bellbird/773B74B1-CE24-471E-BFC9-62D1957B6E86.JPG,bellbird,MAS,MAS_22,0.9373909533023834,bird_correct,0.9738216400146484
PS1/bellbird/b1bcf8a5-a918-477e-8fc9-424016992267.JPG,bellbird,PS1,PS1_CAM7110,0.9999999999999716,bird_correct,0.038313210010528564
PS1/bellbird/9ea2a414-241f-4d22-a2b9-dda54682d782.JPG,bellbird,PS1,PS1_CAM7110,0.9999999999999996,bird_correct,0.2385375201702118
Z20/bellbird/cc47093e-f5b8-412b-b45a-61c4c4bab4c4.JPG,bellbird,Z20,Z20_JD255,0.9999997667465976,bird_correct,0.914286732673645
PS2/bellbird/b55627a7-8806-4371-adf9-e088a4c309dc.JPG,bellbird,PS2,PS2_CAM6723,0.999999985770594,bird_correct,0.7317851781845093
DWT/bellbird/C5A02E2B-6F64-4B33-84D7-F55D04AF434F.JPG,bellbird,DWT,DWT_BCAMOFP17_2022_1,0.9999999987880284,bird_correct,0.00785120390355587
DWT/bellbird/B069B763-1533-4001-BA1C-BC22E2AEE80B.JPG,bellbird,DWT,DWT_BCAM668_2022_1,0.9999999969884112,bird_correct,0.0025704270228743553
PS1/bellbird/dec26e90-7fe7-4bfe-a1bd-b685be6d13f5.JPG,bellbird,PS1,PS1_CAM7110,0.9999974998481777,bird_correct,0.915153443813324
DWT/bellbird/1B3AE4BC-9ED1-428A-B42E-41936255FCCD.JPG,bellbird,DWT,DWT_BCAM668_2022_1,0.9999999999093055,bird_correct,0.7274342179298401
PS1/bellbird/d966f0e8-5453-4e67-a2b9-38abf333aeca.JPG,bellbird,PS1,PS1_CAM7110,0.9999999908649267,bird_correct,0.10024143755435944
MAS/bellbird/44E2AEFC-604D-4151-B793-F70F6E223D6B.JPG,bellbird,MAS,MAS_22,0.9994574157171884,bird_correct,0.9962406158447266
PS1/bellbird/c4bbd8ad-218a-4080-9174-ee5bc5d8c8a1.JPG,bellbird,PS1,PS1_CAM7110,0.999999993557184,bird_correct,0.4757722020149231
PS2/bellbird/74abe686-0a9d-4c18-9a43-20a2689d5086.JPG,bellbird,PS2,PS2_CAMP164,0.999999957711644,bird_correct,0.5439801812171936
DWT/bellbird/B3B21251-7CAD-487D-BB15-67FA2D17984E.JPG,bellbird,DWT,DWT_BCAMOFP17_2022_1,0.9999999999996768,bird_correct,0.5084570050239563
EFH/bellbird/7AB24CA0-DB01-4029-843A-581D32996955.JPG,bellbird,EFH,EFH_HCAMC07,0.9999999990602382,bird_correct,0.08357790857553482
MAW/bellbird/1A3955FF-2E4F-4EB8-9A3A-620A359A2D71.JPG,bellbird,MAW,MAW_1_G1,0.999997163730086,bird_correct,0.057126302272081375
DWT/bellbird/F4E8EE57-7BCF-4BE8-AC7E-765C72A293D9.JPG,bellbird,DWT,DWT_BCAM668_2022_1,0.99999865656946,bird_correct,0.9969323873519897
EFH/bellbird/2FB5D63D-9543-486C-B41C-674DFF5B3EDE.JPG,bellbird,EFH,EFH_HCAMC07,0.9999978819407715,bird_correct,0.972700834274292
PS1/bellbird/c6fa83b9-ea94-4e1d-aa30-ad07c0471fb9.JPG,bellbird,PS1,PS1_CAM7110,0.9999999876858272,bird_correct,0.4559517502784729
PS1/bellbird/a8c87981-8aab-41ea-8c57-a2d44b936c54.JPG,bellbird,PS1,PS1_CAM7110,1.0,bird_correct,0.02337123453617096
PS1/bellbird/675ba726-416d-4803-8445-d6c08b97bef9.JPG,bellbird,PS1,PS1_CAM7110,0.9999999999940148,bird_correct,0.0010806494392454624
EFH/bellbird/AFA0673A-5174-4057-BA8C-F63C8F04584B.JPG,bellbird,EFH,EFH_HCAMC07,0.9999994128619392,bird_correct,0.8390094041824341
MAW/bellbird/CCE38C64-4F45-4968-ACA4-278BD31548E6.JPG,bellbird,MAW,MAW_A5,0.99999999891083,bird_correct,0.0021213646978139877
EFH/bellbird/DBD5627D-BA8A-4BFA-9978-49031687721C.JPG,bellbird,EFH,EFH_HCAMH07,0.9999999999999172,bird_correct,0.06516559422016144
DWT/bellbird/C1D38AF7-8F8E-41AD-995A-B3CFF5CA2C2F.JPG,bellbird,DWT,DWT_BCAM668_2022_1,0.9999999999259088,bird_correct,0.02513497695326805
DWT/bellbird/37029DF1-05F2-4FC6-9180-64ED343A235F.JPG,bellbird,DWT,DWT_BCAM668_2022_1,0.9999999999993924,bird_correct,0.0031769091729074717
EFH/bellbird/DC96272B-5858-45D3-80E3-3097B3D79A8C.JPG,bellbird,EFH,EFH_HCAMC07,0.9999673261627322,bird_correct,0.9305286407470703
DWT/bellbird/5D89BA59-8E50-4FE3-9415-DFEB7A5FFE35.JPG,bellbird,DWT,DWT_BCAMOFP17_2022_1,0.9999999999999888,bird_correct,0.27478259801864624
PS1/bellbird/136a1464-0194-4fe3-b701-9f8aa81cb7bd.JPG,bellbird,PS1,PS1_CAM7110,0.9999993126326672,bird_correct,0.004961105063557625
DWT/bellbird/09011B1E-3E3E-4006-A598-469020BD8FC2.JPG,bellbird,DWT,DWT_BCAM668_2022_1,0.9999999941367692,bird_correct,0.0026214688550680876
DWT/bellbird/48015A5D-C268-4689-8AC9-D6ECC42C6A0C.JPG,bellbird,DWT,DWT_BCAM689_2022_1,0.9999999969083552,bird_correct,0.6672465801239014
EFD/bellbird/23757AB2-EC5B-4DB7-8C8A-27FB6938BDB8.JPG,bellbird,EFD,EFD_DCAMD06,0.9999999999996422,bird_correct,0.04539112001657486
MAS/bellbird/4956000E-C7AD-4451-AA6F-A08BCE6109F2.JPG,bellbird,MAS,MAS_C2_8_F,0.9999999872068086,bird_correct,0.5670065879821777
PS1/bellbird/6d208718-3178-46d7-b172-ef5bd3dc05fc.JPG,bellbird,PS1,PS1_CAM7110,0.9999999999298208,bird_correct,0.0034402834717184305
PS1/bellbird/7e310a9c-cbf4-4eae-af47-9182a0c88a4b.JPG,bellbird,PS1,PS1_CAM7110,0.9999999981046536,bird_correct,0.43238285183906555
EFH/bellbird/C594B0ED-7BB8-43E0-8540-4442085D71E4.JPG,bellbird,EFH,EFH_HCAME02,0.9999999842533568,bird_correct,0.003059923416003585
PS1/bellbird/4025e124-b947-4add-ac80-0cc7fa90b1ac.JPG,bellbird,PS1,PS1_CAM7110,0.999999999904734,bird_correct,0.0032797809690237045
DWT/bellbird/825CAF4A-3059-4957-937A-2E0FD7560087.JPG,bellbird,DWT,DWT_BCAM668_2022_1,0.999999790318128,bird_correct,0.9201197624206543
DWT/bellbird/A6F2BE85-EF51-461F-A386-2B628FB0F803.JPG,bellbird,DWT,DWT_BCAM668_2022_1,0.9999999999986934,bird_correct,0.0008892933838069439
PS1/bellbird/3028d64c-3176-466a-ab35-ee071977cbc4.JPG,bellbird,PS1,PS1_CAM7110,1.0,bird_correct,0.004635348450392485
MAS/bellbird/EE5A23FD-4299-4342-842C-6F954BF995F4.JPG,bellbird,MAS,MAS_C2_8_F,0.9999999999516654,bird_correct,0.1588074266910553
DWT/bellbird/FDB0FCDC-1B65-4D2B-AC09-F67A9B45EB73.JPG,bellbird,DWT,DWT_BCAMOFP17_2022_1,0.9999999999999988,bird_correct,0.0019019964383915067
PS1/bellbird/84f0fd06-33c2-4aac-ae6b-b19184d8267a.JPG,bellbird,PS1,PS1_CAM7110,0.9999999999996124,bird_correct,0.0015314271440729499
EFH/bellbird/D92801CF-7945-4B28-9C93-884989B4EFB4.JPG,bellbird,EFH,EFH_HCAME02,0.9999999693584556,bird_correct,0.9188475608825684
DWT/bellbird/20F6164F-E5BF-4FA7-AEEB-1D279CD2D786.JPG,bellbird,DWT,DWT_BCAM668_2022_1,0.9999999408663172,bird_correct,0.46027714014053345
DWT/bellbird/558A1FBD-CB01-49D4-94F5-F5CE3288BEEF.JPG,bellbird,DWT,DWT_BCAM668_2022_1,0.9999999999915729,bird_correct,0.6636011004447937
DWT/bellbird/8C90604C-A91E-4DED-8ADC-1F728D0D15F3.JPG,bellbird,DWT,DWT_BCAM668_2022_1,0.9999999961822336,bird_correct,0.001051432453095913
PS1/bellbird/e663a88c-9ebc-4790-a330-b1237f64ff93.JPG,bellbird,PS1,PS1_CAM7110,0.9999999999985814,bird_correct,0.1344451755285263
MAS/bellbird/2C180D12-470A-4625-9D53-F56DDD43996F.JPG,bellbird,MAS,MAS_22,0.9999999535087056,bird_correct,0.996674656867981
DWT/bellbird/EA6BFE7F-63C2-4C50-A91A-1EDD7246E012.JPG,bellbird,DWT,DWT_BCAM668_2022_1,0.9999973761728144,bird_correct,0.92820143699646
PS1/bellbird/fe2c112f-2cfe-4266-8501-522a32068837.JPG,bellbird,PS1,PS1_CAM7110,0.9999999999996422,bird_correct,0.0033312321174889803
EFH/bellbird/EE448777-35D1-4132-B4C1-A6D632C15918.JPG,bellbird,EFH,EFH_HCAMH07,0.9999999999518068,bird_correct,0.0017594575183466077
PS1/bellbird/f3275f82-5bb4-4022-b608-c0c4136c87f6.JPG,bellbird,PS1,PS1_CAM7110,0.999999959484292,bird_correct,0.0004293682868592441
PS1/bellbird/88735ca8-55c0-4646-be15-b55d8ce8f070.JPG,bellbird,PS1,PS1_CAM7110,0.9999999999958842,bird_correct,0.002608326729387045
MAS/bellbird/34985DB1-AB6D-43A0-BD09-BCD8AB71DF7B.JPG,bellbird,MAS,MAS_MB1_2,0.9999989684419006,bird_correct,0.8455889821052551
PS1/bellbird/4159dda3-96b9-4617-bbfc-5339ba2489cc.JPG,bellbird,PS1,PS1_CAM7110,0.9999999862261308,bird_correct,0.004005759954452515
DWT/bellbird/C360EC55-FFA3-4EEE-A228-E2679910279C.JPG,bellbird,DWT,DWT_BCAMOFP17_2022_1,0.999999993465055,bird_correct,0.2895103991031647
PS1/bellbird/d290072d-c08a-4e68-8401-b9dd52961624.JPG,bellbird,PS1,PS1_CAM7110,0.9999999999998952,bird_correct,0.003386253025382757
PS1/bellbird/21a2e0fc-6522-46e2-b54c-bb59ff5e749a.JPG,bellbird,PS1,PS1_CAM7110,0.9999999999524852,bird_correct,0.003808640642091632
DWT/bellbird/2884963F-C70B-4EB5-AB90-93028395D854.JPG,bellbird,DWT,DWT_BCAMOFP17_2022_1,0.9999999999999988,bird_correct,0.06530431658029556
DWT/bellbird/0324E26A-69FA-4BA5-889D-3C8FB5EE8BDC.JPG,bellbird,DWT,DWT_BCAM668_2022_1,0.9999999999795032,bird_correct,0.42126786708831787
MAW/bellbird/1D845382-AD57-49CA-9724-E4AE47DFFFDA.JPG,bellbird,MAW,MAW_4,0.999999999354981,bird_correct,0.005028852727264166
PS1/bellbird/c83e2dd2-5d8b-48ec-a9cf-320f36b3a000.JPG,bellbird,PS1,PS1_CAM7110,0.9999999999990624,bird_correct,0.05521734431385994
PS1/bellbird/05902c17-c158-4766-9883-73e8011c0e77.JPG,bellbird,PS1,PS1_CAM7110,0.99999999999894,bird_correct,0.0027921032160520554
PS1/bellbird/4d4e3a5f-7b83-4883-927e-b1478a8c031d.JPG,bellbird,PS1,PS1_CAM7110,0.99999999998113,bird_correct,0.005364412907510996
PS1/bellbird/9e8bde8e-9543-4856-9d76-5c04f044055c.JPG,bellbird,PS1,PS1_CAM7110,0.9999999999994604,bird_correct,0.0024629528634250164
EFD/bellbird/E75ACA72-93D0-4EF6-92F6-599EFBDD3762.JPG,bellbird,EFD,EFD_DCAME06,0.9999999999849588,bird_correct,0.678787350654602
PS1/bellbird/52f0f1af-9709-420c-b4ca-1d62e3fc1ed8.JPG,bellbird,PS1,PS1_CAM7110,0.999999999994418,bird_correct,0.0013637348311021924
