fpr,tpr
0.0,0.0
0.034812880765883375,0.77285083248386
0.03883812010443864,0.7986748216106014
0.04155787641427328,0.8100577641862046
0.04340731070496084,0.8156642881413524
0.04427763272410792,0.81923207611281
0.044604003481288075,0.8231396534148828
0.044712793733681463,0.8256880733944955
0.04493037423846823,0.8284063880394156
0.04536553524804177,0.8306150186884131
0.04547432550043516,0.8316343866802582
0.04580069625761532,0.8336731226639483
0.04580069625761532,0.835881753312946
0.04580069625761532,0.8374108053007135
0.04623585726718886,0.8380903839619436
0.04645343777197563,0.8392796466190962
0.04656222802436902,0.8396194359497112
0.04656222802436902,0.8406388039415562
0.04677980852915579,0.8416581719334013
0.046888598781549176,0.8421678559293239
0.046888598781549176,0.8438668025823989
0.046888598781549176,0.8445463812436289
0.046888598781549176,0.8453958545701665
0.046888598781549176,0.845565749235474
0.04699738903394256,0.8469249065579341
0.04699738903394256,0.8477743798844716
0.047106179286335946,0.8484539585457017
0.047432550043516104,0.8493034318722392
0.047432550043516104,0.8501529051987767
0.047432550043516104,0.8504926945293918
0.047758920800696256,0.8516819571865444
0.047758920800696256,0.8521916411824668
0.047867711053089644,0.852871219843697
0.047867711053089644,0.8532110091743119
0.048085291557876414,0.8533809038396194
0.048085291557876414,0.8540604825008494
0.048085291557876414,0.854570166496772
0.048302872062663184,0.855249745158002
0.048302872062663184,0.8557594291539246
0.04884682332463011,0.8560992184845396
0.04884682332463011,0.8562691131498471
0.0489556135770235,0.8566089024804621
0.0489556135770235,0.8579680598029222
0.0489556135770235,0.8583078491335372
0.0489556135770235,0.8584777437988447
0.04906440382941688,0.8584777437988447
0.04906440382941688,0.8588175331294597
0.04906440382941688,0.8593272171253823
0.04906440382941688,0.8598369011213048
0.04917319408181027,0.8608562691131498
0.04917319408181027,0.8610261637784573
0.04917319408181027,0.8620455317703024
0.04928198433420366,0.8622154264356099
0.04928198433420366,0.863234794427455
0.04928198433420366,0.8637444784233775
0.04939077458659704,0.8640842677539925
0.04949956483899043,0.8642541624193001
0.04949956483899043,0.8649337410805301
0.04949956483899043,0.8654434250764526
0.04949956483899043,0.8661230037376826
0.04949956483899043,0.8662928984029902
0.04949956483899043,0.8666326877336051
0.04960835509138381,0.8671423717295277
0.04960835509138381,0.8673122663948352
0.04982593559617058,0.8673122663948352
0.04982593559617058,0.8678219503907577
0.04982593559617058,0.8681617397213728
0.04982593559617058,0.8688413183826028
0.04993472584856397,0.8690112130479103
0.04993472584856397,0.8705402650356778
0.04993472584856397,0.871219843696908
0.04993472584856397,0.8713897383622154
0.04993472584856397,0.871899422358138
0.04993472584856397,0.8720693170234455
0.04993472584856397,0.8724091063540604
0.04993472584856397,0.872579001019368
0.04993472584856397,0.8730886850152905
0.04993472584856397,0.8734284743459055
0.04993472584856397,0.873598369011213
0.04993472584856397,0.874277947672443
0.04993472584856397,0.8744478423377506
0.05015230635335074,0.8744478423377506
0.05015230635335074,0.8752973156642881
0.05026109660574413,0.8756371049949032
0.05026109660574413,0.8759768943255182
0.05026109660574413,0.8761467889908257
0.050478677110530897,0.8761467889908257
0.050478677110530897,0.8763166836561332
0.050587467362924285,0.8763166836561332
0.050587467362924285,0.8764865783214407
0.050587467362924285,0.8771661569826708
0.050587467362924285,0.8773360516479782
0.050696257615317666,0.8773360516479782
0.050696257615317666,0.8776758409785933
0.050805047867711055,0.8776758409785933
0.050805047867711055,0.8785253143051308
0.050805047867711055,0.8795446822969759
0.050913838120104436,0.8795446822969759
0.050913838120104436,0.8797145769622834
0.05113141862489121,0.8797145769622834
0.05113141862489121,0.8802242609582059
0.05113141862489121,0.8805640502888209
0.05113141862489121,0.8807339449541285
0.05113141862489121,0.8814135236153585
0.05113141862489121,0.881583418280666
0.05113141862489121,0.881923207611281
0.05113141862489121,0.8820931022765885
0.05113141862489121,0.8824328916072035
0.05113141862489121,0.8826027862725111
0.051240208877284595,0.8826027862725111
0.051240208877284595,0.8829425756031261
0.051457789382071364,0.8829425756031261
0.05156657963446475,0.8831124702684335
0.05156657963446475,0.8834522595990486
0.05156657963446475,0.8849813115868161
0.05178416013925152,0.8853211009174312
0.05189295039164491,0.8854909955827387
0.05189295039164491,0.8856608902480462
0.05189295039164491,0.8860006795786612
0.05189295039164491,0.8863404689092762
0.05211053089643168,0.8863404689092762
0.05211053089643168,0.8865103635745838
0.05211053089643168,0.8868501529051988
0.05211053089643168,0.8871899422358138
0.05232811140121845,0.8871899422358138
0.05232811140121845,0.8876996262317364
0.05265448215839861,0.8876996262317364
0.05265448215839861,0.8880394155623513
0.05276327241079199,0.8880394155623513
0.05276327241079199,0.8883792048929664
0.05287206266318538,0.8885490995582739
0.05287206266318538,0.8887189942235814
0.05319843342036554,0.8887189942235814
0.05319843342036554,0.890927624872579
0.05319843342036554,0.891267414203194
0.05341601392515231,0.891267414203194
0.05341601392515231,0.8917770981991165
0.05363359442993908,0.8917770981991165
0.05363359442993908,0.8924566768603466
0.05363359442993908,0.8927964661909616
0.05363359442993908,0.8931362555215766
0.053742384682332466,0.8931362555215766
0.053742384682332466,0.8939857288481141
0.053742384682332466,0.8946653075093443
0.05406875543951262,0.8948352021746517
0.05406875543951262,0.8951749915052667
0.05406875543951262,0.8955147808358818
0.05406875543951262,0.8958545701664967
0.054286335944299394,0.8960244648318043
0.054286335944299394,0.8961943594971118
0.054395126196692775,0.8963642541624193
0.054395126196692775,0.8967040434930343
0.054395126196692775,0.8970438328236493
0.054395126196692775,0.8975535168195719
0.054503916449086164,0.8975535168195719
0.054503916449086164,0.899252463472647
0.054612706701479545,0.899252463472647
0.054612706701479545,0.899932042133877
0.054612706701479545,0.900271831464492
0.054612706701479545,0.9019707781175671
0.05472149695387293,0.9019707781175671
0.05472149695387293,0.9021406727828746
0.05472149695387293,0.9024804621134896
0.05472149695387293,0.9034998301053347
0.05483028720626632,0.9034998301053347
0.05483028720626632,0.9036697247706422
0.05504786771105309,0.9036697247706422
0.05504786771105309,0.9038396194359497
0.05537423846823324,0.9038396194359497
0.05537423846823324,0.9046890927624872
0.05537423846823324,0.9050288820931023
0.05537423846823324,0.9065579340808698
0.05559181897302002,0.9065579340808698
0.05559181897302002,0.9087665647298675
0.05559181897302002,0.9094461433910975
0.05580939947780679,0.9094461433910975
0.05580939947780679,0.910295616717635
0.05580939947780679,0.9106354060482501
0.05580939947780679,0.9109751953788651
0.05591818973020017,0.9111450900441727
0.05591818973020017,0.9125042473666327
0.05602697998259356,0.9125042473666327
0.05602697998259356,0.9148827726809379
0.05602697998259356,0.9152225620115528
0.05602697998259356,0.9159021406727829
0.05613577023498695,0.9159021406727829
0.05613577023498695,0.9172612979952429
0.05624456048738033,0.9172612979952429
0.05624456048738033,0.9174311926605505
0.0564621409921671,0.9174311926605505
0.0564621409921671,0.9216785592932382
0.05678851174934726,0.9216785592932382
0.05678851174934726,0.9221882432891607
0.056897302001740646,0.9221882432891607
0.056897302001740646,0.9223581379544682
0.05700609225413403,0.9223581379544682
0.05700609225413403,0.9230377166156982
0.057114882506527416,0.9230377166156982
0.057114882506527416,0.9254162419300034
0.0572236727589208,0.9254162419300034
0.0572236727589208,0.9267753992524634
0.057332463011314186,0.926945293917771
0.057332463011314186,0.9281345565749235
0.057441253263707574,0.9281345565749235
0.057441253263707574,0.9298335032279986
0.057550043516100956,0.9298335032279986
0.057550043516100956,0.9311926605504587
0.057658833768494344,0.9311926605504587
0.057658833768494344,0.9315324498810738
0.057767624020887726,0.9315324498810738
0.057767624020887726,0.9317023445463812
0.057876414273281114,0.9317023445463812
0.057876414273281114,0.9357798165137615
0.0579852045256745,0.9357798165137615
0.0579852045256745,0.936289500509684
0.058093994778067884,0.936289500509684
0.058093994778067884,0.936629289840299
0.05820278503046127,0.936629289840299
0.05820278503046127,0.9371389738362216
0.058311575282854654,0.9371389738362216
0.058311575282854654,0.9373088685015291
0.05863794604003481,0.9373088685015291
0.05863794604003481,0.937648657832144
0.05885552654482158,0.937648657832144
0.05885552654482158,0.9386680258239891
0.05918189730200174,0.9386680258239891
0.05918189730200174,0.9388379204892966
0.05929068755439513,0.9388379204892966
0.05929068755439513,0.9395174991505266
0.05939947780678851,0.9395174991505266
0.05939947780678851,0.9396873938158342
0.05961705831157528,0.9396873938158342
0.05961705831157528,0.9400271831464492
0.05972584856396867,0.9400271831464492
0.05972584856396867,0.9408766564729868
0.05994342906875544,0.9408766564729868
0.05994342906875544,0.9410465511382943
0.06005221932114883,0.9410465511382943
0.06005221932114883,0.9420659191301393
0.0602697998259356,0.9420659191301393
0.0602697998259356,0.9425756031260618
0.060378590078328985,0.9425756031260618
0.060378590078328985,0.9427454977913694
0.060487380330722366,0.9427454977913694
0.060487380330722366,0.9429153924566769
0.060596170583115755,0.9429153924566769
0.060596170583115755,0.9430852871219844
0.060813751087902525,0.9430852871219844
0.060813751087902525,0.9435949711179069
0.060922541340295906,0.9435949711179069
0.060922541340295906,0.9441046551138295
0.061031331592689295,0.9441046551138295
0.061031331592689295,0.9442745497791369
0.06114012184508268,0.9442745497791369
0.06114012184508268,0.9444444444444444
0.061248912097476065,0.9444444444444444
0.061248912097476065,0.9447842337750595
0.06135770234986945,0.9447842337750595
0.06135770234986945,0.944954128440367
0.061466492602262834,0.944954128440367
0.061466492602262834,0.945293917770982
0.06179286335944299,0.945293917770982
